:START_ID,:END_ID,:TYPE,relationType,mechanism,weight,confidence,edge_supertype
event/b3d844eb,event/35bacf3a,CAUSES,EMOTIONAL_MANIPULATION,Estella's instruction to wait was intended to manipulate Pip's emotions.,0.0,0.8,EMOTIONAL_DRIVE
event/25e40a70,event/7fcefdbf,CAUSES,ALLY_DEPENDENCE,Magwitch's determination influenced Herbert and Startop's perseverance.,0.0,0.7,SOCIAL_BOND
event/391b54e0,event/82fb5338,CAUSES,COMPASSION_TRIGGER,Discussion of Miss Havisham's intentions triggered her compassion.,0.0,0.7,EMOTIONAL_DRIVE
event/0c1849cc,event/0a26d68f,CAUSES,COMPASSION_TRIGGER,Joe's wonder at Miss Havisham's figure triggered her compassion.,0.0,0.7,EMOTIONAL_DRIVE
event/5560a268,event/b9220059,CAUSES,COMPASSION_TRIGGER,Miss Havisham's plans for Estella triggered her compassion.,0.0,0.6,EMOTIONAL_DRIVE
event/3ab55e34,event/b8cd279e,CAUSES,EMOTIONAL_MANIPULATION,Estella's instruction to wait was intended to manipulate Pip's emotions.,0.0,0.8,EMOTIONAL_DRIVE
event/c6821100,event/9b3cc9d4,CAUSES,ALLY_DEPENDENCE,Magwitch's determination influenced Herbert and Startop's perseverance.,0.0,0.7,SOCIAL_BOND
event/0413d871,event/b79e8231,CAUSES,COMPASSION_TRIGGER,Discussion of Miss Havisham's intentions triggered her compassion.,0.0,0.7,EMOTIONAL_DRIVE
event/bae16e08,event/7240089e,CAUSES,COMPASSION_TRIGGER,Joe's wonder at Miss Havisham's figure triggered her compassion.,0.0,0.7,EMOTIONAL_DRIVE
event/fcc51621,event/6a35e303,CAUSES,COMPASSION_TRIGGER,Miss Havisham's plans for Estella triggered her compassion.,0.0,0.6,EMOTIONAL_DRIVE
event/63807daa,event/fa0b2e14,CAUSES,EMOTIONAL_MANIPULATION,Estella's instruction to wait was intended to manipulate Pip's emotions.,0.0,0.8,EMOTIONAL_DRIVE
event/3e1fd761,event/aaa03ddb,CAUSES,ALLY_DEPENDENCE,Magwitch's determination influenced Herbert and Startop's perseverance.,0.0,0.7,SOCIAL_BOND
event/94a27d1f,event/fa8727f2,CAUSES,COMPASSION_TRIGGER,Discussion of Miss Havisham's intentions triggered her compassion.,0.0,0.7,EMOTIONAL_DRIVE
event/42f90741,event/12c80707,CAUSES,COMPASSION_TRIGGER,Joe's wonder at Miss Havisham's figure triggered her compassion.,0.0,0.7,EMOTIONAL_DRIVE
event/cb945c75,event/d49640b9,CAUSES,COMPASSION_TRIGGER,Miss Havisham's plans for Estella triggered her compassion.,0.0,0.6,EMOTIONAL_DRIVE
event/5571a3d4,event/b8b0134e,CAUSES,EMOTIONAL_MANIPULATION,Estella's instruction to wait was intended to manipulate Pip's emotions.,0.0,0.8,EMOTIONAL_DRIVE
event/51a8c421,event/f81e06ab,CAUSES,ALLY_DEPENDENCE,Magwitch's determination influenced Herbert and Startop's perseverance.,0.0,0.7,SOCIAL_BOND
event/478aba66,event/5c0836ac,CAUSES,COMPASSION_TRIGGER,Discussion of Miss Havisham's intentions triggered her compassion.,0.0,0.7,EMOTIONAL_DRIVE
event/77cb141f,event/6d53a53d,CAUSES,COMPASSION_TRIGGER,Joe's wonder at Miss Havisham's figure triggered her compassion.,0.0,0.7,EMOTIONAL_DRIVE
event/26b67fc0,event/071872e3,CAUSES,COMPASSION_TRIGGER,Miss Havisham's plans for Estella triggered her compassion.,0.0,0.6,EMOTIONAL_DRIVE
event/34c92cc9,event/6b979a3b,CAUSES,EMOTIONAL_MANIPULATION,Estella's instruction to wait was intended to manipulate Pip's emotions.,0.0,0.8,EMOTIONAL_DRIVE
event/e4bd0ab1,event/692c19cf,CAUSES,ALLY_DEPENDENCE,Magwitch's determination influenced Herbert and Startop's perseverance.,0.0,0.7,SOCIAL_BOND
event/894bc8e1,event/3459b99f,CAUSES,COMPASSION_TRIGGER,Discussion of Miss Havisham's intentions triggered her compassion.,0.0,0.7,EMOTIONAL_DRIVE
event/19666f53,event/4221d002,CAUSES,COMPASSION_TRIGGER,Joe's wonder at Miss Havisham's figure triggered her compassion.,0.0,0.7,EMOTIONAL_DRIVE
event/5192fc2b,event/8a410445,CAUSES,COMPASSION_TRIGGER,Miss Havisham's plans for Estella triggered her compassion.,0.0,0.6,EMOTIONAL_DRIVE
event/cc004140,event/feabac96,CAUSES,ALLY_DEPENDENCE,Magwitch's determination influenced Herbert and Startop's perseverance.,0.0,0.7,SOCIAL_BOND
event/940190a1,event/605398f2,CAUSES,COMPASSION_TRIGGER,Discussion of Miss Havisham's intentions triggered her compassion.,0.0,0.7,EMOTIONAL_DRIVE
event/c787e4f5,event/33fe9211,CAUSES,COMPASSION_TRIGGER,Joe's wonder at Miss Havisham's figure triggered her compassion.,0.0,0.7,EMOTIONAL_DRIVE
event/05e19e5c,event/d6030199,CAUSES,COMPASSION_TRIGGER,Miss Havisham's plans for Estella triggered her compassion.,0.0,0.6,EMOTIONAL_DRIVE
event/0b3648f6,event/85662b52,CAUSES,EMOTIONAL_MANIPULATION,Estella's instruction to wait was intended to manipulate Pip's emotions.,0.0,0.8,EMOTIONAL_DRIVE
event/0261653b,event/23fdaa3b,CAUSES,ALLY_DEPENDENCE,Magwitch's determination influenced Herbert and Startop's perseverance.,0.0,0.7,SOCIAL_BOND
event/f564193b,event/e3cc33ab,CAUSES,COMPASSION_TRIGGER,Discussion of Miss Havisham's intentions triggered her compassion.,0.0,0.7,EMOTIONAL_DRIVE
event/49ce4a8a,event/acfa9f84,CAUSES,COMPASSION_TRIGGER,Joe's wonder at Miss Havisham's figure triggered her compassion.,0.0,0.7,EMOTIONAL_DRIVE
event/191bead5,event/5e191cb8,CAUSES,COMPASSION_TRIGGER,Miss Havisham's plans for Estella triggered her compassion.,0.0,0.6,EMOTIONAL_DRIVE
event/cf9bc037,event/e850d137,CAUSES,EMOTIONAL_MANIPULATION,Estella's instruction to wait was intended to manipulate Pip's emotions.,0.0,0.8,EMOTIONAL_DRIVE
event/3ab55e34,event/e7cc6805,CAUSES,ALLY_DEPENDENCE,Magwitch's determination influenced Herbert and Startop's perseverance.,0.0,0.7,SOCIAL_BOND
event/ea4fb96c,event/1202554e,CAUSES,COMPASSION_TRIGGER,Discussion of Miss Havisham's intentions triggered her compassion.,0.0,0.7,EMOTIONAL_DRIVE
event/4721a83c,event/a8794e00,CAUSES,COMPASSION_TRIGGER,Joe's wonder at Miss Havisham's figure triggered her compassion.,0.0,0.7,EMOTIONAL_DRIVE
event/cb8d4ad0,event/fc7833ae,CAUSES,COMPASSION_TRIGGER,Miss Havisham's plans for Estella triggered her compassion.,0.0,0.6,EMOTIONAL_DRIVE
event/2939c73e,event/fa09778a,CAUSES,EMOTIONAL_MANIPULATION,Estella's instruction to wait was intended to manipulate Pip's emotions.,0.0,0.8,EMOTIONAL_DRIVE
event/bafac523,event/da2660b7,CAUSES,ALLY_DEPENDENCE,Magwitch's determination influenced Herbert and Startop's perseverance.,0.0,0.7,SOCIAL_BOND
event/3888599c,event/edf2cf88,CAUSES,COMPASSION_TRIGGER,Discussion of Miss Havisham's intentions triggered her compassion.,0.0,0.7,EMOTIONAL_DRIVE
event/251a1950,event/1b0968ec,CAUSES,COMPASSION_TRIGGER,Joe's wonder at Miss Havisham's figure triggered her compassion.,0.0,0.7,EMOTIONAL_DRIVE
event/5c715a6f,event/e83f8484,CAUSES,COMPASSION_TRIGGER,Miss Havisham's plans for Estella triggered her compassion.,0.0,0.6,EMOTIONAL_DRIVE
event/985e8470,event/5046cf93,CAUSES,EMOTIONAL_MANIPULATION,Estella's instruction to wait was intended to manipulate Pip's emotions.,0.0,0.8,EMOTIONAL_DRIVE
event/7ddfb6a2,event/162f93ca,CAUSES,ALLY_DEPENDENCE,Magwitch's determination influenced Herbert and Startop's perseverance.,0.0,0.7,SOCIAL_BOND
event/15a54a54,event/a62c6e5b,CAUSES,COMPASSION_TRIGGER,Discussion of Miss Havisham's intentions triggered her compassion.,0.0,0.7,EMOTIONAL_DRIVE
event/7c190260,event/e11d2b46,CAUSES,COMPASSION_TRIGGER,Joe's wonder at Miss Havisham's figure triggered her compassion.,0.0,0.7,EMOTIONAL_DRIVE
event/15365762,event/9e6dd960,CAUSES,COMPASSION_TRIGGER,Miss Havisham's plans for Estella triggered her compassion.,0.0,0.6,EMOTIONAL_DRIVE
event/5a5dc28f,event/51dc7460,CAUSES,EMOTIONAL_MANIPULATION,Estella's instruction to wait was intended to manipulate Pip's emotions.,0.0,0.8,EMOTIONAL_DRIVE
event/fa37e3bc,event/7380c82a,CAUSES,ALLY_DEPENDENCE,Magwitch's determination influenced Herbert and Startop's perseverance.,0.0,0.7,SOCIAL_BOND
event/c6d18ee2,event/39cd77d5,CAUSES,COMPASSION_TRIGGER,Discussion of Miss Havisham's intentions triggered her compassion.,0.0,0.7,EMOTIONAL_DRIVE
event/5564a292,event/86df6f36,CAUSES,COMPASSION_TRIGGER,Joe's wonder at Miss Havisham's figure triggered her compassion.,0.0,0.7,EMOTIONAL_DRIVE
event/d991d833,event/dfc1d58a,CAUSES,COMPASSION_TRIGGER,Miss Havisham's plans for Estella triggered her compassion.,0.0,0.6,EMOTIONAL_DRIVE
event/dffce36b,event/726b0aaa,CAUSES,EMOTIONAL_MANIPULATION,Estella's instruction to wait was intended to manipulate Pip's emotions.,0.0,0.8,EMOTIONAL_DRIVE
event/5b4ae292,event/4a4c28f2,CAUSES,ALLY_DEPENDENCE,Magwitch's determination influenced Herbert and Startop's perseverance.,0.0,0.7,SOCIAL_BOND
event/2d2211ab,event/f644658b,CAUSES,COMPASSION_TRIGGER,Discussion of Miss Havisham's intentions triggered her compassion.,0.0,0.7,EMOTIONAL_DRIVE
event/22b73cd8,event/cb540b1d,CAUSES,COMPASSION_TRIGGER,Joe's wonder at Miss Havisham's figure triggered her compassion.,0.0,0.7,EMOTIONAL_DRIVE
event/f07b30be,event/ba1aba01,CAUSES,COMPASSION_TRIGGER,Miss Havisham's plans for Estella triggered her compassion.,0.0,0.6,EMOTIONAL_DRIVE
event/01b13430,event/4c60b4a5,CAUSES,EMOTIONAL_MANIPULATION,Estella's instruction to wait was intended to manipulate Pip's emotions.,0.0,0.8,EMOTIONAL_DRIVE
event/5e73b3ca,event/16febc98,CAUSES,ALLY_DEPENDENCE,Magwitch's determination influenced Herbert and Startop's perseverance.,0.0,0.7,SOCIAL_BOND
event/d6d62ef5,event/299a255d,CAUSES,COMPASSION_TRIGGER,Discussion of Miss Havisham's intentions triggered her compassion.,0.0,0.7,EMOTIONAL_DRIVE
event/3dd4e7a3,event/5b9921f0,CAUSES,COMPASSION_TRIGGER,Joe's wonder at Miss Havisham's figure triggered her compassion.,0.0,0.7,EMOTIONAL_DRIVE
event/4b05efd4,event/d072731f,CAUSES,COMPASSION_TRIGGER,Miss Havisham's plans for Estella triggered her compassion.,0.0,0.6,EMOTIONAL_DRIVE
event/7380c82a,event/a657ea6e,CAUSES,EMOTIONAL_MANIPULATION,Estella's instruction to wait was intended to manipulate Pip's emotions.,0.0,0.8,EMOTIONAL_DRIVE
event/094f727b,event/52ea7a49,CAUSES,ALLY_DEPENDENCE,Magwitch's determination influenced Herbert and Startop's perseverance.,0.0,0.7,SOCIAL_BOND
event/e4db791e,event/ea2feb1c,CAUSES,COMPASSION_TRIGGER,Discussion of Miss Havisham's intentions triggered her compassion.,0.0,0.7,EMOTIONAL_DRIVE
event/fddf6bfc,event/d766863e,CAUSES,COMPASSION_TRIGGER,Joe's wonder at Miss Havisham's figure triggered her compassion.,0.0,0.7,EMOTIONAL_DRIVE
event/9f38d81c,event/30381fed,CAUSES,COMPASSION_TRIGGER,Miss Havisham's plans for Estella triggered her compassion.,0.0,0.6,EMOTIONAL_DRIVE
event/534da411,event/8269b09b,CAUSES,EMOTIONAL_MANIPULATION,Estella's instruction to wait was intended to manipulate Pip's emotions.,0.0,0.8,EMOTIONAL_DRIVE
event/5f4b6c20,event/327dcbdb,CAUSES,ALLY_DEPENDENCE,Magwitch's determination influenced Herbert and Startop's perseverance.,0.0,0.7,SOCIAL_BOND
event/b5149a4c,event/26546524,CAUSES,COMPASSION_TRIGGER,Discussion of Miss Havisham's intentions triggered her compassion.,0.0,0.7,EMOTIONAL_DRIVE
event/cb945c75,event/2b23369f,CAUSES,COMPASSION_TRIGGER,Joe's wonder at Miss Havisham's figure triggered her compassion.,0.0,0.7,EMOTIONAL_DRIVE
event/b294b7d1,event/932eac5e,CAUSES,COMPASSION_TRIGGER,Miss Havisham's plans for Estella triggered her compassion.,0.0,0.6,EMOTIONAL_DRIVE
event/247a8d33,event/35a9bc03,CAUSES,EMOTIONAL_MANIPULATION,Estella's instruction to wait was intended to manipulate Pip's emotions.,0.0,0.8,EMOTIONAL_DRIVE
event/174890e0,event/4eea0ee8,CAUSES,ALLY_DEPENDENCE,Magwitch's determination influenced Herbert and Startop's perseverance.,0.0,0.7,SOCIAL_BOND
event/e5e8bb07,event/bb1dbadd,CAUSES,COMPASSION_TRIGGER,Discussion of Miss Havisham's intentions triggered her compassion.,0.0,0.7,EMOTIONAL_DRIVE
event/324a9d9b,event/fccd1fd1,CAUSES,COMPASSION_TRIGGER,Joe's wonder at Miss Havisham's figure triggered her compassion.,0.0,0.7,EMOTIONAL_DRIVE
event/e4351471,event/0a0694c6,CAUSES,COMPASSION_TRIGGER,Miss Havisham's plans for Estella triggered her compassion.,0.0,0.6,EMOTIONAL_DRIVE
event/5a38f82a,event/9415c64f,CAUSES,EMOTIONAL_MANIPULATION,Estella's instruction to wait was intended to manipulate Pip's emotions.,0.0,0.8,EMOTIONAL_DRIVE
event/4ab7b6e9,event/6362499f,CAUSES,ALLY_DEPENDENCE,Magwitch's determination influenced Herbert and Startop's perseverance.,0.0,0.7,SOCIAL_BOND
event/7fe82508,event/885cf94d,CAUSES,COMPASSION_TRIGGER,Discussion of Miss Havisham's intentions triggered her compassion.,0.0,0.7,EMOTIONAL_DRIVE
event/031f6dcd,event/3b778f6a,CAUSES,COMPASSION_TRIGGER,Joe's wonder at Miss Havisham's figure triggered her compassion.,0.0,0.7,EMOTIONAL_DRIVE
event/4b3e56ed,event/d08a0bfb,CAUSES,COMPASSION_TRIGGER,Miss Havisham's plans for Estella triggered her compassion.,0.0,0.6,EMOTIONAL_DRIVE
event/d4a8148f,event/1236742b,CAUSES,EMOTIONAL_MANIPULATION,Estella's instruction to wait was intended to manipulate Pip's emotions.,0.0,0.8,EMOTIONAL_DRIVE
event/79ded661,event/df739ac9,CAUSES,ALLY_DEPENDENCE,Magwitch's determination influenced Herbert and Startop's perseverance.,0.0,0.7,SOCIAL_BOND
event/46616eda,event/26030556,CAUSES,COMPASSION_TRIGGER,Discussion of Miss Havisham's intentions triggered her compassion.,0.0,0.7,EMOTIONAL_DRIVE
event/5aa26f63,event/848d4523,CAUSES,COMPASSION_TRIGGER,Joe's wonder at Miss Havisham's figure triggered her compassion.,0.0,0.7,EMOTIONAL_DRIVE
event/51a8c421,event/8d8ffebf,CAUSES,COMPASSION_TRIGGER,Miss Havisham's plans for Estella triggered her compassion.,0.0,0.6,EMOTIONAL_DRIVE
event/f721a594,event/9df57cea,CAUSES,EMOTIONAL_MANIPULATION,Estella's instruction to wait was intended to manipulate Pip's emotions.,0.0,0.8,EMOTIONAL_DRIVE
event/f8f2758a,event/8c0c92b3,CAUSES,ALLY_DEPENDENCE,Magwitch's determination influenced Herbert and Startop's perseverance.,0.0,0.7,SOCIAL_BOND
event/d14ac2e8,event/8a13a951,CAUSES,COMPASSION_TRIGGER,Discussion of Miss Havisham's intentions triggered her compassion.,0.0,0.7,EMOTIONAL_DRIVE
event/8642322c,event/33984fee,CAUSES,COMPASSION_TRIGGER,Joe's wonder at Miss Havisham's figure triggered her compassion.,0.0,0.7,EMOTIONAL_DRIVE
event/20bddb51,event/c9c3ec5b,CAUSES,COMPASSION_TRIGGER,Miss Havisham's plans for Estella triggered her compassion.,0.0,0.6,EMOTIONAL_DRIVE
event/29feb0e3,event/c08478ac,CAUSES,EMOTIONAL_MANIPULATION,Estella's instruction to wait was intended to manipulate Pip's emotions.,0.0,0.8,EMOTIONAL_DRIVE
event/6c875c60,event/567cde5a,CAUSES,ALLY_DEPENDENCE,Magwitch's determination influenced Herbert and Startop's perseverance.,0.0,0.7,SOCIAL_BOND
event/619ac9d8,event/d94fed1d,CAUSES,COMPASSION_TRIGGER,Discussion of Miss Havisham's intentions triggered her compassion.,0.0,0.7,EMOTIONAL_DRIVE
event/8f564723,event/53dbccf5,CAUSES,COMPASSION_TRIGGER,Joe's wonder at Miss Havisham's figure triggered her compassion.,0.0,0.7,EMOTIONAL_DRIVE
event/417861dd,event/9909ecf2,CAUSES,COMPASSION_TRIGGER,Miss Havisham's plans for Estella triggered her compassion.,0.0,0.6,EMOTIONAL_DRIVE
event/b8be40fe,event/8269b09b,CAUSES,EMOTIONAL_MANIPULATION,Estella's instruction to wait was intended to manipulate Pip's emotions.,0.0,0.8,EMOTIONAL_DRIVE
event/2f65632a,event/1137a4a5,CAUSES,ALLY_DEPENDENCE,Magwitch's determination influenced Herbert and Startop's perseverance.,0.0,0.7,SOCIAL_BOND
event/bb31c4ec,event/2ca6336c,CAUSES,COMPASSION_TRIGGER,Discussion of Miss Havisham's intentions triggered her compassion.,0.0,0.7,EMOTIONAL_DRIVE
event/1b9674df,event/cc854e77,CAUSES,COMPASSION_TRIGGER,Joe's wonder at Miss Havisham's figure triggered her compassion.,0.0,0.7,EMOTIONAL_DRIVE
event/3edfb5b3,event/059cc357,CAUSES,COMPASSION_TRIGGER,Miss Havisham's plans for Estella triggered her compassion.,0.0,0.6,EMOTIONAL_DRIVE
event/49b3ffe7,event/55d3901a,CAUSES,EMOTIONAL_MANIPULATION,Estella's instruction to wait was intended to manipulate Pip's emotions.,0.0,0.8,EMOTIONAL_DRIVE
event/b39d3cac,event/e4ceca80,CAUSES,ALLY_DEPENDENCE,Magwitch's determination influenced Herbert and Startop's perseverance.,0.0,0.7,SOCIAL_BOND
event/38141101,event/599c4b15,CAUSES,COMPASSION_TRIGGER,Discussion of Miss Havisham's intentions triggered her compassion.,0.0,0.7,EMOTIONAL_DRIVE
event/5c715a6f,event/23424e59,CAUSES,COMPASSION_TRIGGER,Joe's wonder at Miss Havisham's figure triggered her compassion.,0.0,0.7,EMOTIONAL_DRIVE
event/b98b8599,event/68fb07a2,CAUSES,COMPASSION_TRIGGER,Miss Havisham's plans for Estella triggered her compassion.,0.0,0.6,EMOTIONAL_DRIVE
event/bb6387e4,event/c98acdda,CAUSES,EMOTIONAL_MANIPULATION,Estella's instruction to wait was intended to manipulate Pip's emotions.,0.0,0.8,EMOTIONAL_DRIVE
event/9279e540,event/23d2d67d,CAUSES,ALLY_DEPENDENCE,Magwitch's determination influenced Herbert and Startop's perseverance.,0.0,0.7,SOCIAL_BOND
event/738f0eab,event/fcb31ada,CAUSES,COMPASSION_TRIGGER,Discussion of Miss Havisham's intentions triggered her compassion.,0.0,0.7,EMOTIONAL_DRIVE
event/8bf7b82f,event/644a476c,CAUSES,COMPASSION_TRIGGER,Joe's wonder at Miss Havisham's figure triggered her compassion.,0.0,0.7,EMOTIONAL_DRIVE
event/89165c03,event/e2e1c9a4,CAUSES,COMPASSION_TRIGGER,Miss Havisham's plans for Estella triggered her compassion.,0.0,0.6,EMOTIONAL_DRIVE
event/644374f2,event/a3f41951,CAUSES,EMOTIONAL_MANIPULATION,Estella's instruction to wait was intended to manipulate Pip's emotions.,0.0,0.8,EMOTIONAL_DRIVE
event/ea4fb96c,event/9c9921b4,CAUSES,ALLY_DEPENDENCE,Magwitch's determination influenced Herbert and Startop's perseverance.,0.0,0.7,SOCIAL_BOND
event/fa3e7684,event/ec7ce6b1,CAUSES,COMPASSION_TRIGGER,Discussion of Miss Havisham's intentions triggered her compassion.,0.0,0.7,EMOTIONAL_DRIVE
event/0d2ec814,event/b8a3febe,CAUSES,COMPASSION_TRIGGER,Joe's wonder at Miss Havisham's figure triggered her compassion.,0.0,0.7,EMOTIONAL_DRIVE
event/b3300a32,event/da1c248c,CAUSES,COMPASSION_TRIGGER,Miss Havisham's plans for Estella triggered her compassion.,0.0,0.6,EMOTIONAL_DRIVE
event/7fe82508,event/70f577e9,CAUSES,EMOTIONAL_MANIPULATION,Estella's instruction to wait was intended to manipulate Pip's emotions.,0.0,0.8,EMOTIONAL_DRIVE
event/fd3d72c9,event/8ce91fac,CAUSES,ALLY_DEPENDENCE,Magwitch's determination influenced Herbert and Startop's perseverance.,0.0,0.7,SOCIAL_BOND
event/8e5dda3f,event/e4ceca80,CAUSES,COMPASSION_TRIGGER,Discussion of Miss Havisham's intentions triggered her compassion.,0.0,0.7,EMOTIONAL_DRIVE
event/3ffcff3e,event/ed4d4d68,CAUSES,COMPASSION_TRIGGER,Joe's wonder at Miss Havisham's figure triggered her compassion.,0.0,0.7,EMOTIONAL_DRIVE
event/10d3b0e2,event/3f6a5c27,CAUSES,COMPASSION_TRIGGER,Miss Havisham's plans for Estella triggered her compassion.,0.0,0.6,EMOTIONAL_DRIVE
event/faca6fc6,event/848d4523,CAUSES,EMOTIONAL_MANIPULATION,Estella's instruction to wait was intended to manipulate Pip's emotions.,0.0,0.8,EMOTIONAL_DRIVE
event/783eef95,event/d4b8ed07,CAUSES,ALLY_DEPENDENCE,Magwitch's determination influenced Herbert and Startop's perseverance.,0.0,0.7,SOCIAL_BOND
event/a44aa5f2,event/e58fbd36,CAUSES,COMPASSION_TRIGGER,Discussion of Miss Havisham's intentions triggered her compassion.,0.0,0.7,EMOTIONAL_DRIVE
event/2216eab8,event/8752ce55,CAUSES,COMPASSION_TRIGGER,Joe's wonder at Miss Havisham's figure triggered her compassion.,0.0,0.7,EMOTIONAL_DRIVE
event/a418477c,event/83ecf38d,CAUSES,COMPASSION_TRIGGER,Miss Havisham's plans for Estella triggered her compassion.,0.0,0.6,EMOTIONAL_DRIVE
event/16c435b8,event/3eebf362,CAUSES,EMOTIONAL_MANIPULATION,Estella's instruction to wait was intended to manipulate Pip's emotions.,0.0,0.8,EMOTIONAL_DRIVE
event/9eafa4a9,event/692a153e,CAUSES,ALLY_DEPENDENCE,Magwitch's determination influenced Herbert and Startop's perseverance.,0.0,0.7,SOCIAL_BOND
event/de1c9ac7,event/75d7d346,CAUSES,COMPASSION_TRIGGER,Discussion of Miss Havisham's intentions triggered her compassion.,0.0,0.7,EMOTIONAL_DRIVE
event/06e6c777,event/104258f7,CAUSES,COMPASSION_TRIGGER,Joe's wonder at Miss Havisham's figure triggered her compassion.,0.0,0.7,EMOTIONAL_DRIVE
event/4a546044,event/b1ba208b,CAUSES,COMPASSION_TRIGGER,Miss Havisham's plans for Estella triggered her compassion.,0.0,0.6,EMOTIONAL_DRIVE
event/2f5359be,event/db4ca36f,CAUSES,EMOTIONAL_MANIPULATION,Estella's instruction to wait was intended to manipulate Pip's emotions.,0.0,0.8,EMOTIONAL_DRIVE
event/93a43cc4,event/32ca4bec,CAUSES,ALLY_DEPENDENCE,Magwitch's determination influenced Herbert and Startop's perseverance.,0.0,0.7,SOCIAL_BOND
event/c3a97a6c,event/32c98898,CAUSES,COMPASSION_TRIGGER,Discussion of Miss Havisham's intentions triggered her compassion.,0.0,0.7,EMOTIONAL_DRIVE
event/474e8ad6,event/9ae36468,CAUSES,COMPASSION_TRIGGER,Joe's wonder at Miss Havisham's figure triggered her compassion.,0.0,0.7,EMOTIONAL_DRIVE
event/7f3bf605,event/06b580fe,CAUSES,COMPASSION_TRIGGER,Miss Havisham's plans for Estella triggered her compassion.,0.0,0.6,EMOTIONAL_DRIVE
event/56f3e378,event/6531d7f2,CAUSES,EMOTIONAL_MANIPULATION,Estella's instruction to wait was intended to manipulate Pip's emotions.,0.0,0.8,EMOTIONAL_DRIVE
event/d7d44c8b,event/3c23a0d6,CAUSES,ALLY_DEPENDENCE,Magwitch's determination influenced Herbert and Startop's perseverance.,0.0,0.7,SOCIAL_BOND
event/2abaa319,event/254ac82b,CAUSES,COMPASSION_TRIGGER,Discussion of Miss Havisham's intentions triggered her compassion.,0.0,0.7,EMOTIONAL_DRIVE
event/fb15e053,event/bf08ff55,CAUSES,COMPASSION_TRIGGER,Joe's wonder at Miss Havisham's figure triggered her compassion.,0.0,0.7,EMOTIONAL_DRIVE
event/dcca0fb2,event/2ddc7e69,CAUSES,COMPASSION_TRIGGER,Miss Havisham's plans for Estella triggered her compassion.,0.0,0.6,EMOTIONAL_DRIVE
event/b454975b,event/584abe50,CAUSES,EMOTIONAL_MANIPULATION,Estella's instruction to wait was intended to manipulate Pip's emotions.,0.0,0.8,EMOTIONAL_DRIVE
event/a5fe2f58,event/70be06c0,CAUSES,ALLY_DEPENDENCE,Magwitch's determination influenced Herbert and Startop's perseverance.,0.0,0.7,SOCIAL_BOND
event/7349ff77,event/d172ff56,CAUSES,COMPASSION_TRIGGER,Discussion of Miss Havisham's intentions triggered her compassion.,0.0,0.7,EMOTIONAL_DRIVE
event/b1eafaf4,event/33667fc2,CAUSES,COMPASSION_TRIGGER,Joe's wonder at Miss Havisham's figure triggered her compassion.,0.0,0.7,EMOTIONAL_DRIVE
event/be15c4bd,event/bb59ccdd,CAUSES,COMPASSION_TRIGGER,Miss Havisham's plans for Estella triggered her compassion.,0.0,0.6,EMOTIONAL_DRIVE
event/b40242a3,event/68dccb07,CAUSES,EMOTIONAL_MANIPULATION,Estella's instruction to wait was intended to manipulate Pip's emotions.,0.0,0.8,EMOTIONAL_DRIVE
event/7dc4b16d,event/0e8916f2,CAUSES,ALLY_DEPENDENCE,Magwitch's determination influenced Herbert and Startop's perseverance.,0.0,0.7,SOCIAL_BOND
event/54faacea,event/e2188488,CAUSES,COMPASSION_TRIGGER,Discussion of Miss Havisham's intentions triggered her compassion.,0.0,0.7,EMOTIONAL_DRIVE
event/0bd12779,event/79bc429e,CAUSES,COMPASSION_TRIGGER,Joe's wonder at Miss Havisham's figure triggered her compassion.,0.0,0.7,EMOTIONAL_DRIVE
event/7f5fd32d,event/a8da6045,CAUSES,COMPASSION_TRIGGER,Miss Havisham's plans for Estella triggered her compassion.,0.0,0.6,EMOTIONAL_DRIVE
event/2333ab8f,event/932eac5e,CAUSES,EMOTIONAL_MANIPULATION,Estella's instruction to wait was intended to manipulate Pip's emotions.,0.0,0.8,EMOTIONAL_DRIVE
event/872ac874,event/34da3c6a,CAUSES,ALLY_DEPENDENCE,Magwitch's determination influenced Herbert and Startop's perseverance.,0.0,0.7,SOCIAL_BOND
event/b92ca3b1,event/4adffa60,CAUSES,COMPASSION_TRIGGER,Discussion of Miss Havisham's intentions triggered her compassion.,0.0,0.7,EMOTIONAL_DRIVE
event/1c6ba9be,event/9b123ac6,CAUSES,COMPASSION_TRIGGER,Joe's wonder at Miss Havisham's figure triggered her compassion.,0.0,0.7,EMOTIONAL_DRIVE
event/bab6c1bd,event/764c2afd,CAUSES,COMPASSION_TRIGGER,Miss Havisham's plans for Estella triggered her compassion.,0.0,0.6,EMOTIONAL_DRIVE
event/12c9e681,event/5da6acda,CAUSES,EMOTIONAL_MANIPULATION,Estella's instruction to wait was intended to manipulate Pip's emotions.,0.0,0.8,EMOTIONAL_DRIVE
event/59c6d59e,event/57cfd04e,CAUSES,ALLY_DEPENDENCE,Magwitch's determination influenced Herbert and Startop's perseverance.,0.0,0.7,SOCIAL_BOND
event/20bb01d6,event/cc1c9d79,CAUSES,COMPASSION_TRIGGER,Discussion of Miss Havisham's intentions triggered her compassion.,0.0,0.7,EMOTIONAL_DRIVE
event/5046cf93,event/6bda84ce,CAUSES,COMPASSION_TRIGGER,Joe's wonder at Miss Havisham's figure triggered her compassion.,0.0,0.7,EMOTIONAL_DRIVE
